crop,temp_c,humidity,gas_ppm,hours_since_harvest,vqi,weight
Banana,23.71,63.57,472.54,8,7.07,130.9180028745259
Banana,23.21,72.06,447.53,11,6.86,120.89694131476043
Banana,25.57,66.63,241.63,17,6.42,111.9546171948705
Banana,24.07,65.07,154.43,29,6.13,111.91438933288269
Banana,28.82,64.6,173.94,24,5.27,133.98937429405782
Banana,34.69,67.19,468.08,35,4.58,112.26372384281495
Banana,30.38,59.36,137.29,19,5.87,117.48554110547929
Banana,24.55,69.5,6.89,24,4.38,92.30368889429366
Banana,24.01,67.21,461.53,21,4.64,108.86320601808828
Banana,29.93,62.14,105.62,32,5.25,111.42794365485031
Banana,23.45,58.66,399.84,15,6.59,106.23639316658202
Banana,24.05,63.75,162.22,24,5.95,104.41003828150603
Banana,28.11,66.25,394.04,3,6.94,109.62921608264763
Banana,25.37,65.78,282.75,30,4.94,121.14526649250651
Banana,27.36,65.75,13.13,10,6.57,111.80559297800897
Banana,26.01,68.37,492.0,34,4.68,134.4137802099406
Banana,26.92,59.25,230.19,45,5.96,114.60901805603756
Banana,29.62,64.67,194.45,13,6.27,114.0011451357151
Banana,28.86,66.49,128.89,20,6.94,101.92121961140475
Banana,29.75,67.3,28.23,43,5.14,154.89057374637525
Banana,28.92,69.49,200.26,21,5.37,109.87086101335747
Banana,29.13,63.98,136.73,38,5.18,133.9052971652136
Banana,26.99,65.27,454.18,32,3.56,98.92146031150959
Banana,22.64,61.29,66.24,36,4.82,121.6879154621815
Banana,26.68,66.94,344.11,42,4.71,108.71933009431933
Banana,27.95,60.65,9.41,22,4.72,126.18056409262368
Banana,27.22,67.87,337.6,47,4.77,144.47824265226984
Banana,28.26,70.91,268.64,44,4.65,93.17014836669374
Banana,33.18,67.34,416.5,14,5.62,115.89009999180284
Banana,25.5,71.42,273.89,40,5.34,104.59144562378457
Banana,25.79,62.73,0.08,28,4.28,114.2807376980677
Banana,30.63,59.01,358.25,26,6.01,131.41885825909623
Banana,27.37,64.19,58.77,3,7.14,143.50995198714153
Banana,28.36,61.93,140.77,36,5.45,129.6422559506346
Banana,25.22,62.53,341.39,9,6.79,145.26457793512878
Banana,24.8,53.89,182.71,34,6.42,92.45454834838286
Banana,23.38,65.88,158.36,26,5.29,130.5928772121071
Banana,27.52,65.11,169.73,22,5.61,123.6373497328289
Banana,24.06,69.22,297.56,37,4.72,119.56462858010146
Banana,23.7,67.77,112.4,14,6.36,116.22905514790197
Banana,28.98,64.12,439.37,47,4.67,124.37562529028939
Banana,25.1,69.56,301.27,10,6.41,124.10503158392514
Banana,23.4,69.43,46.73,36,5.89,125.47854866118725
Banana,23.09,62.57,374.54,47,5.22,118.08821754530307
Banana,29.74,65.98,484.04,37,5.69,109.68106190517167
Banana,26.68,72.55,376.31,45,3.08,111.77297664346958
Banana,25.8,66.63,171.65,47,4.36,123.1438744061628
Banana,27.51,60.89,450.26,11,6.32,134.57243089845647
Banana,27.23,59.39,467.22,6,7.47,122.62781862200214
Banana,25.41,57.64,383.13,32,5.68,116.73230888761142
Banana,26.0,54.76,158.85,25,7.32,104.02126281154851
Banana,29.19,62.58,346.86,33,5.24,130.8843939994408
Banana,29.47,64.13,274.9,4,6.07,111.69534283670842
Banana,24.49,60.12,477.12,17,6.9,119.37496098377318
Banana,30.84,61.58,186.9,42,5.43,120.9627008146238
Banana,33.03,60.23,101.17,21,5.31,140.5290195294661
Banana,26.13,57.1,262.04,45,4.18,109.23516932052905
Banana,26.05,64.15,496.88,25,5.41,122.50728633332055
Banana,24.31,68.34,17.54,35,4.55,111.6954203419185
Banana,24.99,62.45,179.05,24,5.78,148.6437343174624
Banana,27.97,70.68,375.38,39,6.02,119.28974133747165
Banana,33.95,65.77,480.9,3,5.53,135.08171081832992
Banana,29.19,69.47,461.35,42,4.99,117.98236951854601
Banana,26.0,65.16,198.72,6,6.87,125.86670223021792
Banana,25.73,68.36,41.86,19,5.69,125.68217956966664
Banana,25.01,57.95,288.74,30,5.89,92.93788302300966
Banana,30.18,69.21,452.99,11,6.47,118.68842121450416
Banana,26.27,65.03,69.82,43,4.01,104.32691985114938
Banana,28.36,70.49,440.71,43,3.51,101.42087778249464
Banana,26.29,63.74,143.11,17,6.85,119.4093959409601
Banana,33.35,73.71,93.42,24,5.66,90.37815869195632
Banana,25.4,67.67,470.06,31,5.47,113.17365881143675
Banana,24.89,60.47,419.28,7,6.3,121.53449125465426
Banana,25.55,70.64,119.71,45,4.93,119.12052590582451
Banana,28.27,59.71,397.28,37,4.41,126.82466387397653
Banana,31.3,59.43,105.22,21,5.07,137.51120703050518
Banana,28.28,71.44,410.08,17,5.52,119.20624751518167
Banana,29.12,66.68,98.35,29,4.3,119.76070008566923
Banana,28.7,65.36,165.07,27,5.77,123.86657151263579
Banana,22.0,62.48,333.37,23,4.82,112.99118028988029
Banana,26.95,69.16,162.96,12,5.77,119.28456155993496
Banana,26.05,63.64,144.3,2,8.18,132.87477667163301
Banana,26.58,66.01,138.67,6,7.76,99.19357647167818
Banana,24.53,59.36,154.26,44,4.57,129.67260574922022
Banana,29.6,64.71,187.82,47,3.31,101.07318072441633
Banana,27.15,65.88,106.11,42,4.74,110.5909705030663
Banana,27.13,67.67,248.01,43,4.33,140.8750857241497
Banana,26.56,66.69,293.05,37,5.94,104.51429740952581
Banana,25.11,63.33,290.09,3,7.18,128.09756038403088
Banana,21.65,66.42,491.04,7,5.79,113.22724505861366
Banana,27.82,69.9,220.12,28,4.95,107.08943969182047
Banana,27.34,57.58,213.15,27,6.28,117.50960017809513
Banana,28.6,64.17,285.06,36,4.52,111.82315857909646
Banana,27.22,66.04,34.74,14,5.95,124.7748846191241
Banana,23.76,60.39,313.32,13,5.96,118.69436409344858
Banana,24.62,69.65,147.69,19,6.19,117.79510467612525
Banana,31.02,68.0,71.95,39,4.94,105.97142896864955
Banana,27.96,69.99,50.8,43,5.02,120.45317080367148
Banana,29.41,75.8,345.04,7,5.39,126.53955725561534
Banana,29.76,66.65,375.19,29,6.19,104.26456028468417
Banana,24.05,63.58,265.63,29,5.85,101.75062810261394
Banana,25.98,69.69,411.42,26,4.61,100.02998544409401
Banana,29.04,62.06,380.48,6,6.01,107.37976395292426
Banana,24.55,67.32,128.03,16,6.3,138.19450073521904
Banana,25.78,70.18,275.83,45,3.75,107.01379100090224
Banana,25.44,69.16,438.17,10,6.55,139.8251301841568
Banana,24.79,72.04,270.96,46,4.15,105.28334277760118
Banana,26.61,63.63,348.35,3,4.68,133.54319592241174
Banana,25.54,68.55,69.78,10,7.35,111.15742481615122
Banana,25.8,65.46,225.81,27,4.15,126.38050196202381
Banana,27.81,66.27,230.84,24,4.75,113.10004286202967
Banana,29.99,66.27,171.15,29,6.02,93.00437096740795
Banana,29.29,67.69,83.85,7,5.73,123.34167076304843
Banana,27.53,64.83,103.72,5,7.25,110.84882431683546
Banana,31.92,57.9,437.74,31,5.39,106.82638020451527
Banana,28.98,65.77,318.85,19,5.71,105.68804978184279
Banana,29.41,66.81,173.17,31,4.76,117.58566618286585
Banana,26.51,64.79,167.54,28,5.87,108.65719745567722
Banana,25.84,67.18,180.52,45,4.29,102.67439267361206
Banana,28.13,64.38,118.25,32,5.14,105.55970437073006
Banana,29.72,63.64,246.6,45,4.57,116.51897738654512
Banana,27.52,71.96,469.58,40,3.79,96.68018203409315
Banana,25.1,76.29,286.55,31,4.62,116.96366777536123
Banana,23.15,69.4,188.93,38,4.43,129.23439782469424
Banana,22.26,62.13,22.98,13,7.1,117.02120293862883
Banana,27.13,66.13,288.95,18,7.09,125.77825095123931
Banana,29.45,65.75,428.25,35,5.62,111.09922558832311
Banana,20.09,68.35,195.38,29,5.11,126.47483596861888
Banana,25.18,65.94,27.42,5,7.19,139.94350214899046
Banana,24.69,68.08,205.39,35,4.69,96.7079130910387
Banana,28.14,73.94,50.31,47,3.14,73.10712693063088
Banana,25.0,55.78,136.96,15,6.4,131.9983085763757
Banana,23.31,62.47,82.06,14,6.4,131.28248232799373
Banana,25.17,69.8,484.72,4,6.49,123.39678181102434
Banana,24.7,64.78,239.93,22,5.11,110.20939093476754
Banana,27.04,67.96,164.33,17,6.24,112.81843502578658
Banana,26.36,64.05,89.36,39,4.8,115.5393997959321
Banana,28.33,72.8,147.78,27,5.81,110.89635250154058
Banana,26.98,70.81,290.97,7,7.02,120.65378631964343
Banana,30.04,66.49,280.98,19,5.87,114.99675922272941
Banana,25.66,73.37,407.12,42,5.29,113.53220136700175
Banana,28.86,66.55,42.67,7,6.47,100.22383150736027
Banana,27.95,65.33,370.16,42,3.91,140.7285779924378
Banana,26.11,72.35,79.36,26,6.66,128.2745698220683
Banana,29.06,58.0,20.06,25,6.0,133.5976410884485
Banana,24.59,65.84,58.41,31,4.69,114.47621830575224
Banana,30.72,66.77,271.26,24,4.74,143.484824202631
Banana,24.67,63.89,111.43,46,5.7,80.82879902989576
Banana,22.98,61.27,26.5,44,3.88,81.83326958782231
Banana,22.74,64.64,29.19,9,7.37,138.81957202482005
Banana,27.27,57.45,295.9,10,7.01,141.54194779074774
Banana,25.31,72.77,219.21,7,6.32,116.83558236986272
Banana,27.54,73.02,287.99,34,5.61,98.12047689118906
Banana,23.69,65.37,280.03,34,3.96,125.05341873218123
Banana,28.46,63.45,335.27,46,4.69,130.641927560912
Banana,27.55,57.61,480.39,8,6.28,91.30258273123918
Banana,25.63,61.73,324.38,43,4.2,131.23058534193757
Banana,28.87,72.41,308.78,19,6.48,132.04448985099756
Banana,28.73,65.04,486.54,7,6.62,105.52205188151609
Banana,27.28,62.43,302.72,46,3.55,103.46646174214372
Banana,29.66,65.23,242.2,38,4.79,119.79611684083011
Banana,30.33,62.3,291.55,22,5.93,118.02274023011786
Banana,24.63,57.12,296.57,27,6.04,104.23265367289113
Banana,30.4,63.47,383.48,16,5.71,119.3064691610061
Banana,24.3,59.77,300.69,45,5.57,139.97502457517172
Banana,29.31,67.14,139.88,31,5.87,106.32165386138848
Banana,29.84,69.64,484.14,12,5.29,118.67763664611154
Banana,26.48,61.44,218.18,9,6.62,131.5073636229737
Banana,26.84,65.97,302.38,6,6.11,91.97716240669025
Banana,26.1,64.92,45.97,9,7.2,107.14373784267447
Banana,24.53,61.32,185.16,6,6.31,174.81488006836378
Banana,25.09,53.61,325.15,11,6.43,100.13463121063677
Banana,28.49,59.88,435.4,16,5.92,110.33417713643968
Banana,29.57,61.12,385.9,39,5.62,106.14809008570259
Banana,26.96,65.72,52.42,4,6.95,139.0721031782729
Banana,23.97,66.22,193.86,42,5.14,122.96468654327069
Banana,23.56,71.21,90.97,11,6.87,119.75053226881872
Banana,26.68,59.83,53.08,8,7.24,144.3151138678903
Banana,25.42,60.9,320.31,25,6.08,100.15176465999757
Banana,30.56,61.78,494.57,27,4.55,126.865372900863
Banana,24.89,64.05,3.69,35,5.11,115.75817967787263
Banana,28.79,66.1,268.08,9,7.28,123.49236700687298
Banana,25.14,67.15,367.53,40,4.75,120.83535769636578
Banana,26.15,55.59,241.84,6,7.32,125.01200443464593
Banana,27.52,70.97,233.31,37,4.13,121.01342359303544
Banana,28.56,67.35,43.33,44,5.05,107.90390803633255
Banana,28.27,69.41,384.46,27,3.09,114.65576928043986
Banana,25.32,53.06,188.4,11,6.85,95.71749507540204
Banana,27.3,69.16,370.09,34,5.61,102.75866370102182
Banana,25.88,60.02,17.71,37,5.8,130.26443998382183
Banana,22.71,62.75,128.56,32,6.59,124.39807244460727
Banana,27.69,72.17,376.32,39,4.75,119.72332805762838
Banana,30.79,68.29,121.94,26,4.28,134.89652339184113
Banana,31.63,61.62,347.1,46,4.6,108.72542490385742
Banana,27.95,68.98,148.31,14,5.79,108.52325156975034
Banana,27.76,66.8,325.98,2,6.18,120.20511286467884
Banana,19.14,62.96,377.32,37,5.0,101.56982151677994
Banana,35.18,67.38,51.75,37,5.48,122.80302774011811
Banana,31.29,63.11,338.45,25,5.72,115.7805671726743
Banana,29.28,66.93,177.43,28,4.67,98.12575461238822
Banana,27.22,66.87,279.28,19,4.36,111.55916851510385
Banana,20.31,67.52,129.61,16,4.68,97.716183952754
Banana,27.55,74.62,370.8,18,5.74,133.31704766858502
Banana,27.1,69.73,399.97,30,6.07,107.86690640699186
Banana,22.77,70.0,29.38,6,6.55,123.31925936008247
Banana,28.34,62.37,47.23,12,6.66,115.39518618378801
Banana,30.71,57.41,72.62,17,5.64,99.05342069428853
Banana,28.02,64.06,220.48,35,5.39,113.92177675978907
Banana,28.01,62.57,484.59,18,6.17,122.84918837922716
Banana,28.2,68.0,181.16,34,4.36,105.97792238524352
Banana,26.03,64.01,197.36,32,7.48,109.88859465035708
Banana,29.28,71.63,426.16,19,5.62,99.80315697927577
Banana,31.57,56.3,451.28,26,4.73,98.38251958036683
Banana,27.12,63.6,145.32,6,6.38,146.84877588151664
Banana,24.73,66.86,332.33,31,4.87,103.95287163203119
Banana,22.84,60.12,126.05,46,5.16,106.04001504530213
Banana,28.5,69.53,460.42,24,3.32,137.8196395108427
Banana,28.84,69.36,39.76,39,5.19,100.15084274227782
Banana,28.09,62.84,223.72,46,4.96,121.33342273138098
Banana,26.29,78.24,183.49,19,5.12,110.2110388312483
Banana,27.83,59.41,452.13,33,5.15,121.93139115932787
Banana,25.39,58.27,272.08,31,5.22,120.78232514545725
